# MGGPlanner map-layer baseline (voxblox TSDF, ROS 1)
# scene: room -10 -10   0 .. 10 10  4; obstacle    2 -1.5    0 ..   4 1.5   2
kind,x,y,z,arg,result
voxel,1,-9,2.5,0,unknown
voxel,1,-9,3.5,0,unknown
voxel,1,-9,4.5,0,unknown
voxel,1,-8,0.5,0,free
voxel,1,-8,1.5,0,unknown
voxel,1,-8,2.5,0,unknown
voxel,1,-8,3.5,0,unknown
voxel,1,-8,4.5,0,unknown
voxel,1,-7,0.5,0,free
voxel,1,-7,1.5,0,unknown
voxel,1,-7,2.5,0,free
voxel,1,-7,3.5,0,free
voxel,1,-7,4.5,0,unknown
voxel,1,-6,0.5,0,free
voxel,1,-6,1.5,0,unknown
voxel,1,-6,2.5,0,free
voxel,1,-6,3.5,0,free
voxel,1,-6,4.5,0,unknown
voxel,1,-5,0.5,0,free
voxel,1,-5,1.5,0,free
voxel,1,-5,2.5,0,free
voxel,1,-5,3.5,0,unknown
voxel,1,-5,4.5,0,unknown
voxel,1,-4,0.5,0,unknown
voxel,1,-4,1.5,0,unknown
voxel,1,-4,2.5,0,free
voxel,1,-4,3.5,0,free
voxel,1,-4,4.5,0,unknown
voxel,1,-3,0.5,0,free
voxel,1,-3,1.5,0,unknown
voxel,1,-3,2.5,0,free
voxel,1,-3,3.5,0,free
voxel,1,-3,4.5,0,unknown
voxel,1,-2,0.5,0,free
voxel,1,-2,1.5,0,free
voxel,1,-2,2.5,0,free
voxel,1,-2,3.5,0,free
voxel,1,-2,4.5,0,unknown
voxel,1,-1,0.5,0,free
voxel,1,-1,1.5,0,unknown
voxel,1,-1,2.5,0,unknown
voxel,1,-1,3.5,0,free
voxel,1,-1,4.5,0,unknown
voxel,1,0,0.5,0,free
voxel,1,0,1.5,0,unknown
voxel,1,0,2.5,0,free
voxel,1,0,3.5,0,free
voxel,1,0,4.5,0,unknown
voxel,1,1,0.5,0,free
voxel,1,1,1.5,0,free
voxel,1,1,2.5,0,free
voxel,1,1,3.5,0,unknown
voxel,1,1,4.5,0,unknown
voxel,1,2,0.5,0,free
voxel,1,2,1.5,0,free
voxel,1,2,2.5,0,free
voxel,1,2,3.5,0,free
voxel,1,2,4.5,0,unknown
voxel,1,3,0.5,0,unknown
voxel,1,3,1.5,0,unknown
voxel,1,3,2.5,0,free
voxel,1,3,3.5,0,unknown
voxel,1,3,4.5,0,unknown
voxel,1,4,0.5,0,free
voxel,1,4,1.5,0,unknown
voxel,1,4,2.5,0,free
voxel,1,4,3.5,0,free
voxel,1,4,4.5,0,unknown
voxel,1,5,0.5,0,free
voxel,1,5,1.5,0,free
voxel,1,5,2.5,0,free
voxel,1,5,3.5,0,unknown
voxel,1,5,4.5,0,unknown
voxel,1,6,0.5,0,free
voxel,1,6,1.5,0,free
voxel,1,6,2.5,0,unknown
voxel,1,6,3.5,0,unknown
voxel,1,6,4.5,0,unknown
voxel,1,7,0.5,0,free
voxel,1,7,1.5,0,unknown
voxel,1,7,2.5,0,unknown
voxel,1,7,3.5,0,free
voxel,1,7,4.5,0,unknown
voxel,1,8,0.5,0,free
voxel,1,8,1.5,0,free
voxel,1,8,2.5,0,free
voxel,1,8,3.5,0,free
voxel,1,8,4.5,0,unknown
voxel,1,9,0.5,0,free
voxel,1,9,1.5,0,free
voxel,1,9,2.5,0,free
voxel,1,9,3.5,0,unknown
voxel,1,9,4.5,0,unknown
voxel,1,10,0.5,0,occupied
voxel,1,10,1.5,0,occupied
voxel,1,10,2.5,0,occupied
voxel,1,10,3.5,0,occupied
voxel,1,10,4.5,0,unknown
voxel,1,11,0.5,0,unknown
voxel,1,11,1.5,0,unknown
voxel,1,11,2.5,0,unknown
voxel,1,11,3.5,0,unknown
voxel,1,11,4.5,0,unknown
voxel,1,12,0.5,0,unknown
voxel,1,12,1.5,0,unknown
voxel,1,12,2.5,0,unknown
voxel,1,12,3.5,0,unknown
voxel,1,12,4.5,0,unknown
voxel,1,13,0.5,0,unknown
voxel,1,13,1.5,0,unknown
voxel,1,13,2.5,0,unknown
voxel,1,13,3.5,0,unknown
voxel,1,13,4.5,0,unknown
voxel,1,14,0.5,0,unknown
voxel,1,14,1.5,0,unknown
voxel,1,14,2.5,0,unknown
voxel,1,14,3.5,0,unknown
voxel,1,14,4.5,0,unknown
voxel,2,-14,0.5,0,unknown
voxel,2,-14,1.5,0,unknown
voxel,2,-14,2.5,0,unknown
voxel,2,-14,3.5,0,unknown
voxel,2,-14,4.5,0,unknown
voxel,2,-13,0.5,0,unknown
voxel,2,-13,1.5,0,unknown
voxel,2,-13,2.5,0,unknown
voxel,2,-13,3.5,0,unknown
voxel,2,-13,4.5,0,unknown
voxel,2,-12,0.5,0,unknown
voxel,2,-12,1.5,0,unknown
voxel,2,-12,2.5,0,unknown
voxel,2,-12,3.5,0,unknown
voxel,2,-12,4.5,0,unknown
voxel,2,-11,0.5,0,unknown
voxel,2,-11,1.5,0,unknown
voxel,2,-11,2.5,0,unknown
voxel,2,-11,3.5,0,unknown
voxel,2,-11,4.5,0,unknown
voxel,2,-10,0.5,0,occupied
voxel,2,-10,1.5,0,occupied
voxel,2,-10,2.5,0,occupied
voxel,2,-10,3.5,0,occupied
voxel,2,-10,4.5,0,unknown
voxel,2,-9,0.5,0,free
voxel,2,-9,1.5,0,free
voxel,2,-9,2.5,0,free
voxel,2,-9,3.5,0,free
voxel,2,-9,4.5,0,unknown
voxel,2,-8,0.5,0,free
voxel,2,-8,1.5,0,unknown
voxel,2,-8,2.5,0,free
voxel,2,-8,3.5,0,unknown
voxel,2,-8,4.5,0,unknown
voxel,2,-7,0.5,0,unknown
voxel,2,-7,1.5,0,unknown
voxel,2,-7,2.5,0,free
voxel,2,-7,3.5,0,free
voxel,2,-7,4.5,0,unknown
voxel,2,-6,0.5,0,free
voxel,2,-6,1.5,0,unknown
voxel,2,-6,2.5,0,free
voxel,2,-6,3.5,0,free
voxel,2,-6,4.5,0,unknown
voxel,2,-5,0.5,0,free
voxel,2,-5,1.5,0,free
voxel,2,-5,2.5,0,free
voxel,2,-5,3.5,0,free
voxel,2,-5,4.5,0,unknown
voxel,2,-4,0.5,0,free
voxel,2,-4,1.5,0,unknown
voxel,2,-4,2.5,0,free
voxel,2,-4,3.5,0,free
voxel,2,-4,4.5,0,unknown
voxel,2,-3,0.5,0,free
voxel,2,-3,1.5,0,free
voxel,2,-3,2.5,0,free
voxel,2,-3,3.5,0,unknown
voxel,2,-3,4.5,0,unknown
voxel,2,-2,0.5,0,occupied
voxel,2,-2,1.5,0,occupied
voxel,2,-2,2.5,0,free
voxel,2,-2,3.5,0,free
voxel,2,-2,4.5,0,unknown
voxel,2,-1,0.5,0,occupied
voxel,2,-1,1.5,0,occupied
voxel,2,-1,2.5,0,free
voxel,2,-1,3.5,0,free
voxel,2,-1,4.5,0,unknown
voxel,2,0,0.5,0,occupied
voxel,2,0,1.5,0,occupied
voxel,2,0,2.5,0,free
voxel,2,0,3.5,0,free
voxel,2,0,4.5,0,unknown
voxel,2,1,0.5,0,occupied
voxel,2,1,1.5,0,occupied
voxel,2,1,2.5,0,unknown
voxel,2,1,3.5,0,unknown
voxel,2,1,4.5,0,unknown
voxel,2,2,0.5,0,free
voxel,2,2,1.5,0,free
voxel,2,2,2.5,0,free
voxel,2,2,3.5,0,free
voxel,2,2,4.5,0,unknown
voxel,2,3,0.5,0,free
voxel,2,3,1.5,0,free
voxel,2,3,2.5,0,free
voxel,2,3,3.5,0,free
voxel,2,3,4.5,0,unknown
voxel,2,4,0.5,0,free
voxel,2,4,1.5,0,unknown
voxel,2,4,2.5,0,free
voxel,2,4,3.5,0,free
voxel,2,4,4.5,0,unknown
voxel,2,5,0.5,0,free
voxel,2,5,1.5,0,free
voxel,2,5,2.5,0,free
voxel,2,5,3.5,0,unknown
voxel,2,5,4.5,0,unknown
voxel,2,6,0.5,0,unknown
voxel,2,6,1.5,0,free
voxel,2,6,2.5,0,unknown
voxel,2,6,3.5,0,free
voxel,2,6,4.5,0,unknown
voxel,2,7,0.5,0,free
voxel,2,7,1.5,0,free
voxel,2,7,2.5,0,free
voxel,2,7,3.5,0,free
voxel,2,7,4.5,0,unknown
voxel,2,8,0.5,0,unknown
voxel,2,8,1.5,0,unknown
voxel,2,8,2.5,0,unknown
voxel,2,8,3.5,0,free
voxel,2,8,4.5,0,unknown
voxel,2,9,0.5,0,free
voxel,2,9,1.5,0,free
voxel,2,9,2.5,0,free
voxel,2,9,3.5,0,free
voxel,2,9,4.5,0,unknown
voxel,2,10,0.5,0,occupied
voxel,2,10,1.5,0,occupied
voxel,2,10,2.5,0,occupied
voxel,2,10,3.5,0,occupied
voxel,2,10,4.5,0,unknown
voxel,2,11,0.5,0,unknown
voxel,2,11,1.5,0,unknown
voxel,2,11,2.5,0,unknown
voxel,2,11,3.5,0,unknown
voxel,2,11,4.5,0,unknown
voxel,2,12,0.5,0,unknown
voxel,2,12,1.5,0,unknown
voxel,2,12,2.5,0,unknown
voxel,2,12,3.5,0,unknown
voxel,2,12,4.5,0,unknown
voxel,2,13,0.5,0,unknown
voxel,2,13,1.5,0,unknown
voxel,2,13,2.5,0,unknown
voxel,2,13,3.5,0,unknown
voxel,2,13,4.5,0,unknown
voxel,2,14,0.5,0,unknown
voxel,2,14,1.5,0,unknown
voxel,2,14,2.5,0,unknown
voxel,2,14,3.5,0,unknown
voxel,2,14,4.5,0,unknown
voxel,3,-14,0.5,0,unknown
voxel,3,-14,1.5,0,unknown
voxel,3,-14,2.5,0,unknown
voxel,3,-14,3.5,0,unknown
voxel,3,-14,4.5,0,unknown
voxel,3,-13,0.5,0,unknown
voxel,3,-13,1.5,0,unknown
voxel,3,-13,2.5,0,unknown
voxel,3,-13,3.5,0,unknown
voxel,3,-13,4.5,0,unknown
voxel,3,-12,0.5,0,unknown
voxel,3,-12,1.5,0,unknown
voxel,3,-12,2.5,0,unknown
voxel,3,-12,3.5,0,unknown
voxel,3,-12,4.5,0,unknown
voxel,3,-11,0.5,0,unknown
voxel,3,-11,1.5,0,unknown
voxel,3,-11,2.5,0,unknown
voxel,3,-11,3.5,0,unknown
voxel,3,-11,4.5,0,unknown
voxel,3,-10,0.5,0,occupied
voxel,3,-10,1.5,0,occupied
voxel,3,-10,2.5,0,occupied
voxel,3,-10,3.5,0,occupied
voxel,3,-10,4.5,0,unknown
voxel,3,-9,0.5,0,unknown
voxel,3,-9,1.5,0,unknown
voxel,3,-9,2.5,0,unknown
voxel,3,-9,3.5,0,free
voxel,3,-9,4.5,0,unknown
voxel,3,-8,0.5,0,free
voxel,3,-8,1.5,0,unknown
voxel,3,-8,2.5,0,free
voxel,3,-8,3.5,0,free
voxel,3,-8,4.5,0,unknown
voxel,3,-7,0.5,0,free
voxel,3,-7,1.5,0,unknown
voxel,3,-7,2.5,0,free
voxel,3,-7,3.5,0,free
voxel,3,-7,4.5,0,unknown
voxel,3,-6,0.5,0,unknown
voxel,3,-6,1.5,0,unknown
voxel,3,-6,2.5,0,unknown
voxel,3,-6,3.5,0,free
voxel,3,-6,4.5,0,unknown
voxel,3,-5,0.5,0,free
voxel,3,-5,1.5,0,unknown
voxel,3,-5,2.5,0,free
voxel,3,-5,3.5,0,free
voxel,3,-5,4.5,0,unknown
voxel,3,-4,0.5,0,free
voxel,3,-4,1.5,0,free
voxel,3,-4,2.5,0,free
voxel,3,-4,3.5,0,unknown
voxel,3,-4,4.5,0,unknown
voxel,3,-3,0.5,0,free
voxel,3,-3,1.5,0,unknown
voxel,3,-3,2.5,0,free
voxel,3,-3,3.5,0,free
voxel,3,-3,4.5,0,unknown
voxel,3,-2,0.5,0,unknown
voxel,3,-2,1.5,0,unknown
voxel,3,-2,2.5,0,free
voxel,3,-2,3.5,0,free
voxel,3,-2,4.5,0,unknown
voxel,3,-1,0.5,0,unknown
voxel,3,-1,1.5,0,unknown
voxel,3,-1,2.5,0,unknown
voxel,3,-1,3.5,0,free
voxel,3,-1,4.5,0,unknown
voxel,3,0,0.5,0,unknown
voxel,3,0,1.5,0,unknown
voxel,3,0,2.5,0,free
voxel,3,0,3.5,0,unknown
voxel,3,0,4.5,0,unknown
voxel,3,1,0.5,0,occupied
voxel,3,1,1.5,0,occupied
voxel,3,1,2.5,0,free
voxel,3,1,3.5,0,free
voxel,3,1,4.5,0,unknown
voxel,3,2,0.5,0,free
voxel,3,2,1.5,0,free
voxel,3,2,2.5,0,free
voxel,3,2,3.5,0,unknown
voxel,3,2,4.5,0,unknown
voxel,3,3,0.5,0,free
voxel,3,3,1.5,0,free
voxel,3,3,2.5,0,free
voxel,3,3,3.5,0,free
voxel,3,3,4.5,0,unknown
voxel,3,4,0.5,0,free
voxel,3,4,1.5,0,free
voxel,3,4,2.5,0,unknown
voxel,3,4,3.5,0,unknown
voxel,3,4,4.5,0,unknown
voxel,3,5,0.5,0,unknown
voxel,3,5,1.5,0,free
voxel,3,5,2.5,0,free
voxel,3,5,3.5,0,unknown
voxel,3,5,4.5,0,unknown
voxel,3,6,0.5,0,unknown
voxel,3,6,1.5,0,free
voxel,3,6,2.5,0,free
voxel,3,6,3.5,0,free
voxel,3,6,4.5,0,unknown
voxel,3,7,0.5,0,unknown
voxel,3,7,1.5,0,unknown
voxel,3,7,2.5,0,free
voxel,3,7,3.5,0,free
voxel,3,7,4.5,0,unknown
voxel,3,8,0.5,0,unknown
voxel,3,8,1.5,0,unknown
voxel,3,8,2.5,0,unknown
voxel,3,8,3.5,0,unknown
voxel,3,8,4.5,0,unknown
voxel,3,9,0.5,0,unknown
voxel,3,9,1.5,0,unknown
voxel,3,9,2.5,0,unknown
voxel,3,9,3.5,0,free
voxel,3,9,4.5,0,unknown
voxel,3,10,0.5,0,occupied
voxel,3,10,1.5,0,occupied
voxel,3,10,2.5,0,occupied
voxel,3,10,3.5,0,occupied
voxel,3,10,4.5,0,unknown
voxel,3,11,0.5,0,unknown
voxel,3,11,1.5,0,unknown
voxel,3,11,2.5,0,unknown
voxel,3,11,3.5,0,unknown
voxel,3,11,4.5,0,unknown
voxel,3,12,0.5,0,unknown
voxel,3,12,1.5,0,unknown
voxel,3,12,2.5,0,unknown
voxel,3,12,3.5,0,unknown
voxel,3,12,4.5,0,unknown
voxel,3,13,0.5,0,unknown
voxel,3,13,1.5,0,unknown
voxel,3,13,2.5,0,unknown
voxel,3,13,3.5,0,unknown
voxel,3,13,4.5,0,unknown
voxel,3,14,0.5,0,unknown
voxel,3,14,1.5,0,unknown
voxel,3,14,2.5,0,unknown
voxel,3,14,3.5,0,unknown
voxel,3,14,4.5,0,unknown
voxel,4,-14,0.5,0,unknown
voxel,4,-14,1.5,0,unknown
voxel,4,-14,2.5,0,unknown
voxel,4,-14,3.5,0,unknown
voxel,4,-14,4.5,0,unknown
voxel,4,-13,0.5,0,unknown
voxel,4,-13,1.5,0,unknown
voxel,4,-13,2.5,0,unknown
voxel,4,-13,3.5,0,unknown
voxel,4,-13,4.5,0,unknown
voxel,4,-12,0.5,0,unknown
voxel,4,-12,1.5,0,unknown
voxel,4,-12,2.5,0,unknown
voxel,4,-12,3.5,0,unknown
voxel,4,-12,4.5,0,unknown
voxel,4,-11,0.5,0,unknown
voxel,4,-11,1.5,0,unknown
voxel,4,-11,2.5,0,unknown
voxel,4,-11,3.5,0,unknown
voxel,4,-11,4.5,0,unknown
voxel,4,-10,0.5,0,occupied
voxel,4,-10,1.5,0,occupied
voxel,4,-10,2.5,0,unknown
voxel,4,-10,3.5,0,occupied
voxel,4,-10,4.5,0,unknown
voxel,4,-9,0.5,0,unknown
voxel,4,-9,1.5,0,unknown
voxel,4,-9,2.5,0,unknown
voxel,4,-9,3.5,0,unknown
voxel,4,-9,4.5,0,unknown
voxel,4,-8,0.5,0,unknown
voxel,4,-8,1.5,0,unknown
voxel,4,-8,2.5,0,free
voxel,4,-8,3.5,0,free
voxel,4,-8,4.5,0,unknown
voxel,4,-7,0.5,0,free
voxel,4,-7,1.5,0,free
voxel,4,-7,2.5,0,free
voxel,4,-7,3.5,0,free
voxel,4,-7,4.5,0,unknown
voxel,4,-6,0.5,0,free
voxel,4,-6,1.5,0,free
voxel,4,-6,2.5,0,unknown
voxel,4,-6,3.5,0,free
voxel,4,-6,4.5,0,unknown
voxel,4,-5,0.5,0,free
voxel,4,-5,1.5,0,free
voxel,4,-5,2.5,0,free
voxel,4,-5,3.5,0,free
voxel,4,-5,4.5,0,unknown
voxel,4,-4,0.5,0,free
voxel,4,-4,1.5,0,free
voxel,4,-4,2.5,0,free
voxel,4,-4,3.5,0,free
voxel,4,-4,4.5,0,unknown
voxel,4,-3,0.5,0,free
voxel,4,-3,1.5,0,unknown
voxel,4,-3,2.5,0,free
voxel,4,-3,3.5,0,free
voxel,4,-3,4.5,0,unknown
voxel,4,-2,0.5,0,unknown
voxel,4,-2,1.5,0,free
voxel,4,-2,2.5,0,free
voxel,4,-2,3.5,0,free
voxel,4,-2,4.5,0,unknown
voxel,4,-1,0.5,0,free
voxel,4,-1,1.5,0,free
voxel,4,-1,2.5,0,unknown
voxel,4,-1,3.5,0,unknown
voxel,4,-1,4.5,0,unknown
voxel,4,0,0.5,0,free
voxel,4,0,1.5,0,free
voxel,4,0,2.5,0,free
voxel,4,0,3.5,0,free
voxel,4,0,4.5,0,unknown
voxel,4,1,0.5,0,occupied
voxel,4,1,1.5,0,occupied
voxel,4,1,2.5,0,free
voxel,4,1,3.5,0,free
voxel,4,1,4.5,0,unknown
voxel,4,2,0.5,0,free
voxel,4,2,1.5,0,free
voxel,4,2,2.5,0,free
voxel,4,2,3.5,0,unknown
voxel,4,2,4.5,0,unknown
voxel,4,3,0.5,0,free
voxel,4,3,1.5,0,free
voxel,4,3,2.5,0,free
voxel,4,3,3.5,0,unknown
voxel,4,3,4.5,0,unknown
voxel,4,4,0.5,0,free
voxel,4,4,1.5,0,free
voxel,4,4,2.5,0,free
voxel,4,4,3.5,0,free
voxel,4,4,4.5,0,unknown
voxel,4,5,0.5,0,free
voxel,4,5,1.5,0,free
voxel,4,5,2.5,0,free
voxel,4,5,3.5,0,free
voxel,4,5,4.5,0,unknown
voxel,4,6,0.5,0,free
voxel,4,6,1.5,0,unknown
voxel,4,6,2.5,0,free
voxel,4,6,3.5,0,free
voxel,4,6,4.5,0,unknown
voxel,4,7,0.5,0,unknown
voxel,4,7,1.5,0,unknown
voxel,4,7,2.5,0,free
voxel,4,7,3.5,0,free
voxel,4,7,4.5,0,unknown
voxel,4,8,0.5,0,unknown
voxel,4,8,1.5,0,unknown
voxel,4,8,2.5,0,unknown
voxel,4,8,3.5,0,free
voxel,4,8,4.5,0,unknown
voxel,4,9,0.5,0,free
voxel,4,9,1.5,0,free
voxel,4,9,2.5,0,free
voxel,4,9,3.5,0,free
voxel,4,9,4.5,0,unknown
voxel,4,10,0.5,0,occupied
voxel,4,10,1.5,0,occupied
voxel,4,10,2.5,0,occupied
voxel,4,10,3.5,0,occupied
voxel,4,10,4.5,0,unknown
voxel,4,11,0.5,0,unknown
voxel,4,11,1.5,0,unknown
voxel,4,11,2.5,0,unknown
voxel,4,11,3.5,0,unknown
voxel,4,11,4.5,0,unknown
voxel,4,12,0.5,0,unknown
voxel,4,12,1.5,0,unknown
voxel,4,12,2.5,0,unknown
voxel,4,12,3.5,0,unknown
voxel,4,12,4.5,0,unknown
voxel,4,13,0.5,0,unknown
voxel,4,13,1.5,0,unknown
voxel,4,13,2.5,0,unknown
voxel,4,13,3.5,0,unknown
voxel,4,13,4.5,0,unknown
voxel,4,14,0.5,0,unknown
voxel,4,14,1.5,0,unknown
voxel,4,14,2.5,0,unknown
voxel,4,14,3.5,0,unknown
voxel,4,14,4.5,0,unknown
voxel,5,-14,0.5,0,unknown
voxel,5,-14,1.5,0,unknown
voxel,5,-14,2.5,0,unknown
voxel,5,-14,3.5,0,unknown
voxel,5,-14,4.5,0,unknown
voxel,5,-13,0.5,0,unknown
voxel,5,-13,1.5,0,unknown
voxel,5,-13,2.5,0,unknown
voxel,5,-13,3.5,0,unknown
voxel,5,-13,4.5,0,unknown
voxel,5,-12,0.5,0,unknown
voxel,5,-12,1.5,0,unknown
voxel,5,-12,2.5,0,unknown
voxel,5,-12,3.5,0,unknown
voxel,5,-12,4.5,0,unknown
voxel,5,-11,0.5,0,unknown
voxel,5,-11,1.5,0,unknown
voxel,5,-11,2.5,0,unknown
voxel,5,-11,3.5,0,unknown
voxel,5,-11,4.5,0,unknown
voxel,5,-10,0.5,0,occupied
voxel,5,-10,1.5,0,occupied
voxel,5,-10,2.5,0,occupied
voxel,5,-10,3.5,0,occupied
voxel,5,-10,4.5,0,unknown
voxel,5,-9,0.5,0,unknown
voxel,5,-9,1.5,0,unknown
voxel,5,-9,2.5,0,unknown
voxel,5,-9,3.5,0,unknown
voxel,5,-9,4.5,0,unknown
voxel,5,-8,0.5,0,unknown
voxel,5,-8,1.5,0,unknown
voxel,5,-8,2.5,0,unknown
voxel,5,-8,3.5,0,unknown
voxel,5,-8,4.5,0,unknown
voxel,5,-7,0.5,0,free
voxel,5,-7,1.5,0,free
voxel,5,-7,2.5,0,free
voxel,5,-7,3.5,0,free
voxel,5,-7,4.5,0,unknown
voxel,5,-6,0.5,0,free
voxel,5,-6,1.5,0,free
voxel,5,-6,2.5,0,unknown
voxel,5,-6,3.5,0,free
voxel,5,-6,4.5,0,unknown
voxel,5,-5,0.5,0,free
voxel,5,-5,1.5,0,free
voxel,5,-5,2.5,0,free
voxel,5,-5,3.5,0,free
voxel,5,-5,4.5,0,unknown
voxel,5,-4,0.5,0,free
voxel,5,-4,1.5,0,free
voxel,5,-4,2.5,0,free
voxel,5,-4,3.5,0,free
voxel,5,-4,4.5,0,unknown
voxel,5,-3,0.5,0,free
voxel,5,-3,1.5,0,free
voxel,5,-3,2.5,0,free
voxel,5,-3,3.5,0,free
voxel,5,-3,4.5,0,unknown
voxel,5,-2,0.5,0,free
voxel,5,-2,1.5,0,free
voxel,5,-2,2.5,0,free
voxel,5,-2,3.5,0,free
voxel,5,-2,4.5,0,unknown
voxel,5,-1,0.5,0,free
voxel,5,-1,1.5,0,free
voxel,5,-1,2.5,0,free
voxel,5,-1,3.5,0,free
voxel,5,-1,4.5,0,unknown
voxel,5,0,0.5,0,free
voxel,5,0,1.5,0,free
voxel,5,0,2.5,0,free
voxel,5,0,3.5,0,unknown
voxel,5,0,4.5,0,unknown
voxel,5,1,0.5,0,free
voxel,5,1,1.5,0,free
voxel,5,1,2.5,0,free
voxel,5,1,3.5,0,free
voxel,5,1,4.5,0,unknown
voxel,5,2,0.5,0,unknown
voxel,5,2,1.5,0,unknown
voxel,5,2,2.5,0,unknown
voxel,5,2,3.5,0,free
voxel,5,2,4.5,0,unknown
voxel,5,3,0.5,0,free
voxel,5,3,1.5,0,free
voxel,5,3,2.5,0,free
voxel,5,3,3.5,0,free
voxel,5,3,4.5,0,unknown
voxel,5,4,0.5,0,free
voxel,5,4,1.5,0,free
voxel,5,4,2.5,0,unknown
voxel,5,4,3.5,0,free
voxel,5,4,4.5,0,unknown
voxel,5,5,0.5,0,unknown
voxel,5,5,1.5,0,unknown
voxel,5,5,2.5,0,unknown
voxel,5,5,3.5,0,free
voxel,5,5,4.5,0,unknown
voxel,5,6,0.5,0,free
voxel,5,6,1.5,0,free
voxel,5,6,2.5,0,free
voxel,5,6,3.5,0,unknown
voxel,5,6,4.5,0,unknown
voxel,5,7,0.5,0,free
voxel,5,7,1.5,0,free
voxel,5,7,2.5,0,unknown
voxel,5,7,3.5,0,free
voxel,5,7,4.5,0,unknown
voxel,5,8,0.5,0,unknown
voxel,5,8,1.5,0,unknown
voxel,5,8,2.5,0,unknown
voxel,5,8,3.5,0,free
voxel,5,8,4.5,0,unknown
voxel,5,9,0.5,0,free
voxel,5,9,1.5,0,free
voxel,5,9,2.5,0,free
voxel,5,9,3.5,0,free
voxel,5,9,4.5,0,unknown
voxel,5,10,0.5,0,occupied
voxel,5,10,1.5,0,occupied
voxel,5,10,2.5,0,occupied
voxel,5,10,3.5,0,occupied
voxel,5,10,4.5,0,unknown
voxel,5,11,0.5,0,unknown
voxel,5,11,1.5,0,unknown
voxel,5,11,2.5,0,unknown
voxel,5,11,3.5,0,unknown
voxel,5,11,4.5,0,unknown
voxel,5,12,0.5,0,unknown
voxel,5,12,1.5,0,unknown
voxel,5,12,2.5,0,unknown
voxel,5,12,3.5,0,unknown
voxel,5,12,4.5,0,unknown
voxel,5,13,0.5,0,unknown
voxel,5,13,1.5,0,unknown
voxel,5,13,2.5,0,unknown
voxel,5,13,3.5,0,unknown
voxel,5,13,4.5,0,unknown
voxel,5,14,0.5,0,unknown
voxel,5,14,1.5,0,unknown
voxel,5,14,2.5,0,unknown
voxel,5,14,3.5,0,unknown
voxel,5,14,4.5,0,unknown
voxel,6,-14,0.5,0,unknown
voxel,6,-14,1.5,0,unknown
voxel,6,-14,2.5,0,unknown
voxel,6,-14,3.5,0,unknown
voxel,6,-14,4.5,0,unknown
voxel,6,-13,0.5,0,unknown
voxel,6,-13,1.5,0,unknown
voxel,6,-13,2.5,0,unknown
voxel,6,-13,3.5,0,unknown
voxel,6,-13,4.5,0,unknown
voxel,6,-12,0.5,0,unknown
voxel,6,-12,1.5,0,unknown
voxel,6,-12,2.5,0,unknown
voxel,6,-12,3.5,0,unknown
voxel,6,-12,4.5,0,unknown
voxel,6,-11,0.5,0,unknown
voxel,6,-11,1.5,0,unknown
voxel,6,-11,2.5,0,unknown
voxel,6,-11,3.5,0,unknown
voxel,6,-11,4.5,0,unknown
voxel,6,-10,0.5,0,occupied
voxel,6,-10,1.5,0,occupied
voxel,6,-10,2.5,0,occupied
voxel,6,-10,3.5,0,occupied
voxel,6,-10,4.5,0,unknown
voxel,6,-9,0.5,0,free
voxel,6,-9,1.5,0,unknown
voxel,6,-9,2.5,0,free
voxel,6,-9,3.5,0,unknown
voxel,6,-9,4.5,0,unknown
voxel,6,-8,0.5,0,free
voxel,6,-8,1.5,0,unknown
voxel,6,-8,2.5,0,free
voxel,6,-8,3.5,0,free
voxel,6,-8,4.5,0,unknown
voxel,6,-7,0.5,0,free
voxel,6,-7,1.5,0,free
voxel,6,-7,2.5,0,free
voxel,6,-7,3.5,0,unknown
voxel,6,-7,4.5,0,unknown
voxel,6,-6,0.5,0,free
voxel,6,-6,1.5,0,free
voxel,6,-6,2.5,0,free
voxel,6,-6,3.5,0,unknown
voxel,6,-6,4.5,0,unknown
voxel,6,-5,0.5,0,free
voxel,6,-5,1.5,0,free
voxel,6,-5,2.5,0,free
voxel,6,-5,3.5,0,free
voxel,6,-5,4.5,0,unknown
voxel,6,-4,0.5,0,unknown
voxel,6,-4,1.5,0,unknown
voxel,6,-4,2.5,0,unknown
voxel,6,-4,3.5,0,free
voxel,6,-4,4.5,0,unknown
voxel,6,-3,0.5,0,free
voxel,6,-3,1.5,0,free
voxel,6,-3,2.5,0,free
voxel,6,-3,3.5,0,free
voxel,6,-3,4.5,0,unknown
voxel,6,-2,0.5,0,free
voxel,6,-2,1.5,0,unknown
voxel,6,-2,2.5,0,free
voxel,6,-2,3.5,0,free
voxel,6,-2,4.5,0,unknown
voxel,6,-1,0.5,0,free
voxel,6,-1,1.5,0,unknown
voxel,6,-1,2.5,0,unknown
voxel,6,-1,3.5,0,free
voxel,6,-1,4.5,0,unknown
voxel,6,0,0.5,0,free
voxel,6,0,1.5,0,free
voxel,6,0,2.5,0,free
voxel,6,0,3.5,0,unknown
voxel,6,0,4.5,0,unknown
voxel,6,1,0.5,0,free
voxel,6,1,1.5,0,free
voxel,6,1,2.5,0,free
voxel,6,1,3.5,0,free
voxel,6,1,4.5,0,unknown
voxel,6,2,0.5,0,unknown
voxel,6,2,1.5,0,free
voxel,6,2,2.5,0,free
voxel,6,2,3.5,0,free
